                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                0.40617,                0.49163,                0.90147,                0.91432,                0.91564,                 0.9435,                0.85878,                0.49802,                0.55777,                0.84325,              0.0011785,              0.0011785,              0.0011785
                    150,                0.44672,                0.52556,                 0.9169,                0.91095,                0.91591,                0.93465,                0.83564,                0.51903,                0.58321,                0.85456,              0.0011752,              0.0011752,              0.0011752
                    151,                0.42123,                 0.5148,                0.93231,                0.94907,                0.91711,                0.95471,                0.84691,                 0.5235,                0.52458,                0.85328,              0.0011719,              0.0011719,              0.0011719
                    152,                0.40564,                0.52425,                0.91811,                0.94625,                0.92194,                0.96709,                0.84085,                0.57821,                0.57428,                0.88093,              0.0011686,              0.0011686,              0.0011686
                    153,                0.41353,                0.53437,                0.92173,                0.85693,                0.91645,                0.95213,                0.81757,                0.56641,                0.63388,                0.88429,              0.0011653,              0.0011653,              0.0011653
                    154,                0.35827,                0.46904,                0.90262,                0.84865,                0.92119,                0.92255,                0.79396,                0.56326,                 0.6886,                0.88902,               0.001162,               0.001162,               0.001162
                    155,                0.37482,                0.46836,                0.88228,                0.84886,                0.90476,                0.90955,                0.79059,                 0.5684,                0.67047,                0.89209,              0.0011587,              0.0011587,              0.0011587
                    156,                0.40208,                0.47842,                 0.9052,                 0.8925,                0.88465,                0.94057,                0.83432,                0.58822,                0.68283,                0.90621,              0.0011554,              0.0011554,              0.0011554
                    157,                0.38646,                0.50302,                0.90508,                0.89852,                0.90476,                  0.941,                0.84677,                 0.5768,                0.63848,                0.89478,              0.0011521,              0.0011521,              0.0011521
                    158,                0.39518,                0.49335,                0.90118,                0.91651,                0.86435,                0.93386,                0.83031,                0.56063,                0.61267,                0.86594,              0.0011488,              0.0011488,              0.0011488
                    159,                0.35741,                0.42752,                 0.9092,                0.91106,                0.90011,                0.92916,                0.83271,                0.54024,                0.61489,                0.86014,              0.0011455,              0.0011455,              0.0011455
                    160,                0.36105,                0.47251,                0.90699,                0.94542,                0.90476,                0.94211,                0.84285,                0.52202,                0.57513,                0.85561,              0.0011422,              0.0011422,              0.0011422
                    161,                0.37807,                0.48641,                0.90548,                0.95371,                0.90476,                0.95494,                0.85309,                 0.5072,                0.53854,                0.84743,              0.0011389,              0.0011389,              0.0011389
                    162,                0.38332,                0.48005,                0.92347,                0.98407,                0.90476,                0.95467,                0.86433,                0.50706,                0.52932,                0.84615,              0.0011356,              0.0011356,              0.0011356
                    163,                0.37408,                0.50129,                0.91214,                0.98623,                0.90476,                0.95034,                 0.8591,                0.49714,                0.53438,                0.84299,              0.0011323,              0.0011323,              0.0011323
                    164,                0.39545,                0.49854,                0.91387,                0.98765,                0.85476,                0.93454,                 0.8328,                0.51342,                0.59054,                 0.8632,               0.001129,               0.001129,               0.001129
                    165,                0.37707,                 0.4473,                0.89243,                0.98213,                0.85476,                0.93048,                0.82682,                0.53013,                0.64557,                0.85567,              0.0011257,              0.0011257,              0.0011257
                    166,                0.39036,                0.47311,                0.89041,                      1,                0.89338,                0.94847,                0.84729,                0.53751,                0.65368,                0.85357,              0.0011224,              0.0011224,              0.0011224
                    167,                0.38998,                0.50964,                0.91021,                      1,                0.87222,                0.94651,                0.86575,                 0.5046,                 0.6581,                0.84137,              0.0011191,              0.0011191,              0.0011191
                    168,                0.36705,                0.48204,                 0.9069,                0.97561,                0.87343,                0.93277,                 0.8408,                0.53728,                0.66637,                0.85041,              0.0011158,              0.0011158,              0.0011158
                    169,                0.42067,                0.56859,                0.90196,                0.95851,                0.87857,                0.92407,                0.82949,                0.55919,                 0.7696,                0.84708,              0.0011125,              0.0011125,              0.0011125
                    170,                0.38334,                0.46112,                0.89127,                0.84001,                0.87973,                0.92202,                  0.826,                0.58618,                 0.8581,                0.85799,              0.0011092,              0.0011092,              0.0011092
                    171,                0.37802,                0.48883,                0.91608,                0.97535,                0.79874,                0.92119,                0.82985,                0.54992,                0.74236,                0.85778,              0.0011059,              0.0011059,              0.0011059
                    172,                0.36221,                0.50361,                0.90261,                0.92044,                0.90476,                0.93258,                0.82082,                0.57265,                0.66941,                0.88428,              0.0011026,              0.0011026,              0.0011026
                    173,                0.41594,                0.49744,                0.91307,                0.99148,                0.80476,                0.91611,                0.80782,                0.55728,                 0.6804,                0.87495,              0.0010993,              0.0010993,              0.0010993
                    174,                 0.3885,                0.48311,                0.92291,                 0.9911,                0.80213,                0.92019,                0.83029,                0.51412,                 0.6364,                0.85455,               0.001096,               0.001096,               0.001096
                    175,                0.40801,                0.53906,                0.91731,                0.98213,                0.80476,                0.91997,                0.82532,                0.54106,                0.64196,                0.85585,              0.0010927,              0.0010927,              0.0010927
                    176,                0.37773,                0.48129,                0.89581,                0.95831,                0.79492,                0.91578,                0.82103,                0.51664,                0.62587,                0.84921,              0.0010894,              0.0010894,              0.0010894
                    177,                0.36018,                0.45014,                0.89524,                0.92375,                0.90101,                0.93589,                0.83729,                0.50988,                 0.6681,                0.85608,              0.0010861,              0.0010861,              0.0010861
                    178,                0.37109,                0.51344,                0.92449,                0.99789,                0.89841,                0.94345,                0.84487,                0.50979,                0.63815,                0.86991,              0.0010828,              0.0010828,              0.0010828
                    179,                0.37984,                0.48397,                0.90752,                 0.8854,                0.92857,                0.94247,                 0.8498,                0.53219,                0.67459,                0.86984,              0.0010795,              0.0010795,              0.0010795
                    180,                0.36341,                0.50039,                0.89933,                0.98052,                0.90476,                0.94736,                0.83438,                0.57439,                0.67118,                0.86354,              0.0010762,              0.0010762,              0.0010762
                    181,                0.34673,                0.49703,                0.88922,                0.98677,                0.90792,                0.95121,                0.84399,                0.52865,                0.66941,                0.84814,              0.0010729,              0.0010729,              0.0010729
                    182,                0.37356,                0.46824,                0.90724,                      1,                0.90586,                0.94997,                0.84098,                0.51501,                0.61854,                0.83966,              0.0010696,              0.0010696,              0.0010696
                    183,                0.37093,                0.47745,                0.88852,                0.89952,                0.95238,                0.94405,                0.83668,                 0.5233,                0.65372,                0.84536,              0.0010663,              0.0010663,              0.0010663
                    184,                0.38108,                0.48711,                0.90303,                0.98861,                0.87857,                0.94594,                 0.8414,                0.52786,                0.67389,                0.84515,               0.001063,               0.001063,               0.001063
                    185,                0.38942,                0.45742,                0.88859,                0.95315,                0.93835,                 0.9513,                0.85613,                0.49672,                0.63805,                0.83653,              0.0010597,              0.0010597,              0.0010597
                    186,                0.37911,                0.46161,                 0.8997,                0.94096,                0.92879,                0.94382,                0.84872,                0.50516,                0.60617,                0.83984,              0.0010564,              0.0010564,              0.0010564
                    187,                 0.3735,                 0.4892,                0.91445,                0.95339,                0.92345,                0.94239,                0.84509,                0.51032,                0.66387,                0.84796,              0.0010531,              0.0010531,              0.0010531
                    188,                0.42089,                0.47526,                0.91441,                0.99027,                0.91719,                0.95036,                0.84692,                0.50456,                0.70449,                0.84804,              0.0010498,              0.0010498,              0.0010498
                    189,                0.37535,                0.44071,                0.89323,                0.98144,                0.90867,                0.95041,                0.84637,                0.47735,                0.71649,                0.84157,              0.0010465,              0.0010465,              0.0010465
                    190,                0.37684,                0.46972,                0.89746,                0.95421,                0.92149,                0.94586,                0.85453,                0.46344,                0.67673,                0.83202,              0.0010432,              0.0010432,              0.0010432
                    191,                0.36399,                0.50047,                0.90401,                0.94914,                0.86946,                  0.931,                 0.8408,                0.47475,                0.69625,                0.83906,              0.0010399,              0.0010399,              0.0010399
                    192,                0.36555,                 0.4635,                0.89706,                0.99647,                0.87179,                0.94364,                0.85457,                0.50621,                0.71038,                0.82456,              0.0010366,              0.0010366,              0.0010366
                    193,                0.37127,                 0.4518,                0.90081,                  0.945,                0.90238,                0.93584,                0.84283,                0.52498,                0.70279,                0.82859,              0.0010333,              0.0010333,              0.0010333
                    194,                0.33969,                0.44641,                0.88023,                0.93251,                 0.8952,                0.92976,                0.83154,                0.53284,                0.63557,                0.83367,                0.00103,                0.00103,                0.00103
                    195,                0.36914,                 0.4598,                0.89767,                 0.9459,                0.87099,                0.94007,                0.84389,                0.51274,                0.59175,                0.83271,              0.0010267,              0.0010267,              0.0010267
                    196,                0.32899,                0.45273,                0.90287,                0.94124,                0.90476,                0.93387,                0.84139,                0.45396,                0.57112,                0.81987,              0.0010234,              0.0010234,              0.0010234
                    197,                0.34122,                0.46009,                0.89921,                0.86982,                0.90476,                0.91981,                0.83202,                0.46299,                0.59749,                0.82244,              0.0010201,              0.0010201,              0.0010201
                    198,                 0.3435,                0.44838,                 0.9091,                 0.9444,                0.90412,                0.93466,                0.83562,                0.48095,                 0.5479,                0.81998,              0.0010168,              0.0010168,              0.0010168
                    199,                0.36366,                0.46143,                0.92594,                0.94314,                0.92052,                0.93883,                0.84662,                0.46554,                0.55146,                0.81711,              0.0010135,              0.0010135,              0.0010135
                    200,                0.37867,                0.45186,                0.90493,                0.96872,                0.94121,                 0.9543,                 0.8615,                0.48668,                0.53056,                0.83072,              0.0010102,              0.0010102,              0.0010102
                    201,                0.38447,                0.47731,                0.93944,                0.99701,                0.87695,                0.94443,                0.85761,                0.47847,                0.51916,                0.83384,              0.0010069,              0.0010069,              0.0010069
                    202,                0.35519,                0.46438,                0.89455,                0.92245,                0.90624,                0.93301,                0.84577,                0.47054,                0.52951,                0.82146,              0.0010036,              0.0010036,              0.0010036
                    203,                0.35234,                0.45957,                0.86777,                0.94183,                0.90476,                0.92561,                0.83987,                0.47375,                0.54745,                0.82212,              0.0010003,              0.0010003,              0.0010003
                    204,                0.37577,                0.44229,                0.89004,                0.92648,                0.90476,                0.93069,                0.83551,                0.49538,                0.55864,                0.84088,             0.00099697,             0.00099697,             0.00099697
                    205,                0.36067,                0.46891,                0.91279,                0.88303,                0.95065,                 0.9318,                0.83474,                0.46904,                0.53975,                0.84314,             0.00099367,             0.00099367,             0.00099367
                    206,                0.34364,                 0.4604,                  0.902,                0.87185,                0.93815,                0.93334,                0.84745,                0.46113,                0.51425,                0.84428,             0.00099036,             0.00099036,             0.00099036
                    207,                0.36294,                0.48153,                0.90641,                0.87997,                0.95238,                0.93827,                0.85418,                0.45959,                0.52539,                0.84648,             0.00098706,             0.00098706,             0.00098706
                    208,                0.33708,                0.41272,                0.89039,                 0.9745,                0.87761,                0.94756,                0.85943,                0.49862,                0.51833,                0.85149,             0.00098376,             0.00098376,             0.00098376
                    209,                0.35641,                0.47218,                0.89243,                0.99731,                0.87609,                0.94389,                0.84341,                0.52279,                0.57836,                0.85657,             0.00098046,             0.00098046,             0.00098046
