                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                0.40415,                0.40081,                 1.5223,                0.86709,                0.90909,                0.89084,                0.84617,                 0.3642,                0.63722,                 1.8267,              0.0012792,              0.0012792,              0.0012792
                    143,                0.40922,                0.42217,                 1.5377,                0.89083,                0.89531,                0.87387,                0.82753,                0.34674,                0.60663,                 1.9417,              0.0012764,              0.0012764,              0.0012764
                    144,                 0.3861,                0.38335,                 1.5386,                0.90027,                0.90677,                0.87127,                0.82405,                0.33787,                0.59679,                 1.8482,              0.0012737,              0.0012737,              0.0012737
                    145,                0.37996,                0.40143,                  1.636,                0.94111,                0.90816,                 0.8735,                0.82594,                0.34833,                0.60198,                   1.65,              0.0012709,              0.0012709,              0.0012709
                    146,                 0.3799,                0.38444,                  1.547,                0.94061,                0.90909,                0.87848,                 0.8379,                0.36013,                0.58773,                 1.3964,              0.0012682,              0.0012682,              0.0012682
                    147,                0.39519,                0.38675,                 1.5524,                0.94033,                0.90909,                0.88219,                0.82218,                0.37199,                0.58274,                 1.2936,              0.0012654,              0.0012654,              0.0012654
                    148,                0.37522,                0.39311,                 1.5351,                0.94335,                0.90909,                0.89521,                0.85852,                0.34506,                0.52552,                 1.2814,              0.0012627,              0.0012627,              0.0012627
                    149,                0.38141,                0.38688,                 1.4919,                0.94361,                0.90909,                0.89512,                 0.8516,                  0.336,                0.52918,                 1.2942,              0.0012599,              0.0012599,              0.0012599
                    150,                0.33388,                0.34366,                 1.5937,                0.94364,                0.90909,                 0.8962,                0.85289,                0.35342,                0.55526,                 1.2549,              0.0012572,              0.0012572,              0.0012572
                    151,                0.39563,                0.40614,                 1.5454,                0.94349,                0.90909,                0.89811,                0.84982,                0.35437,                0.56388,                  1.238,              0.0012544,              0.0012544,              0.0012544
                    152,                0.36669,                0.40793,                 1.5824,                0.94331,                0.90909,                0.89204,                0.84846,                0.35444,                0.57788,                 1.2272,              0.0012517,              0.0012517,              0.0012517
                    153,                0.38556,                0.40126,                  1.524,                0.94283,                0.90909,                0.89553,                0.84735,                0.35583,                0.57786,                 1.2286,              0.0012489,              0.0012489,              0.0012489
                    154,                0.38098,                0.37321,                 1.4617,                0.94113,                0.90909,                0.89578,                0.84275,                0.36444,                0.56735,                 1.2355,              0.0012462,              0.0012462,              0.0012462
                    155,                0.34401,                0.36405,                 1.5374,                0.89857,                0.90909,                0.89409,                0.84871,                0.36226,                0.57736,                 1.3579,              0.0012434,              0.0012434,              0.0012434
                    156,                0.33358,                0.37953,                 1.4243,                0.90155,                0.90909,                   0.89,                0.84897,                0.34144,                0.57885,                 1.3407,              0.0012407,              0.0012407,              0.0012407
                    157,                0.36069,                0.38242,                 1.4657,                0.93198,                0.90909,                0.89476,                0.85086,                0.36158,                0.59528,                 1.2756,              0.0012379,              0.0012379,              0.0012379
                    158,                 0.3764,                0.37135,                  1.577,                0.94591,                0.90909,                0.90976,                0.85597,                0.38174,                0.54261,                 1.2496,              0.0012352,              0.0012352,              0.0012352
                    159,                 0.3805,                0.37167,                 1.4895,                0.99435,                0.90909,                0.91029,                 0.8643,                0.39325,                0.50087,                 1.2567,              0.0012324,              0.0012324,              0.0012324
                    160,                0.37825,                0.39098,                 1.4857,                0.94342,                 0.9028,                0.90793,                0.85965,                0.39986,                0.53426,                 1.2973,              0.0012297,              0.0012297,              0.0012297
                    161,                0.38438,                0.38505,                 1.4824,                 0.9461,                0.90889,                0.90091,                0.84579,                0.39017,                0.55333,                 1.2843,              0.0012269,              0.0012269,              0.0012269
                    162,                0.36357,                0.38119,                 1.5641,                0.94291,                0.90909,                0.90414,                0.85332,                0.43962,                0.59209,                 1.2539,              0.0012242,              0.0012242,              0.0012242
                    163,                0.35513,                0.38747,                 1.5052,                0.94243,                0.90464,                0.90819,                0.85348,                0.41957,                0.57544,                 1.2594,              0.0012214,              0.0012214,              0.0012214
                    164,                0.35427,                0.36946,                 1.5229,                0.98254,                0.86364,                 0.9027,                0.85866,                0.39544,                0.59673,                 1.3336,              0.0012187,              0.0012187,              0.0012187
                    165,                 0.3665,                0.33057,                 1.4876,                0.89404,                0.90199,                0.88692,                0.85806,                0.39314,                0.59225,                 1.3459,              0.0012159,              0.0012159,              0.0012159
                    166,                0.37014,                0.36739,                 1.5501,                0.93641,                0.86364,                0.88861,                0.85292,                0.37558,                0.60907,                 1.3195,              0.0012132,              0.0012132,              0.0012132
                    167,                0.37746,                0.35632,                 1.5925,                0.93957,                0.86364,                0.88379,                0.85612,                0.37699,                0.63282,                 1.3099,              0.0012104,              0.0012104,              0.0012104
                    168,                0.37383,                0.37264,                 1.4751,                0.94025,                0.90379,                0.89738,                0.86358,                 0.3679,                0.61574,                 1.3852,              0.0012077,              0.0012077,              0.0012077
                    169,                0.35896,                0.33203,                 1.4839,                0.94352,                0.90253,                  0.897,                0.86632,                0.36928,                0.64919,                 1.4359,              0.0012049,              0.0012049,              0.0012049
                    170,                0.38575,                 0.4227,                 1.5764,                 0.8982,                0.90909,                0.89239,                0.86374,                0.35101,                 0.6282,                  1.444,              0.0012022,              0.0012022,              0.0012022
                    171,                0.38484,                0.37728,                 1.5172,                0.89775,                0.90834,                0.89657,                0.86974,                0.33035,                0.60526,                 1.4005,              0.0011994,              0.0011994,              0.0011994
                    172,                0.36506,                0.36449,                 1.4716,                0.89447,                0.90644,                0.90186,                0.86223,                0.35179,                0.55729,                  1.413,              0.0011967,              0.0011967,              0.0011967
                    173,                0.36479,                0.36031,                 1.5709,                0.89372,                0.90537,                0.90211,                0.87584,                0.34324,                0.54169,                 1.3663,              0.0011939,              0.0011939,              0.0011939
                    174,                0.36377,                0.37886,                 1.5204,                0.89955,                 0.8509,                0.89695,                0.85712,                0.35069,                0.56378,                  1.353,              0.0011912,              0.0011912,              0.0011912
                    175,                0.37785,                0.38089,                 1.5542,                0.97389,                 0.8613,                0.87981,                0.84442,                0.35925,                0.58474,                 1.3707,              0.0011884,              0.0011884,              0.0011884
                    176,                0.36873,                0.35839,                 1.5866,                0.99044,                0.86364,                0.86817,                0.82649,                0.37203,                0.64283,                 1.3745,              0.0011857,              0.0011857,              0.0011857
                    177,                0.38378,                0.39964,                 1.5083,                 0.9899,                0.86364,                0.87902,                 0.8335,                0.36371,                0.60989,                  1.351,              0.0011829,              0.0011829,              0.0011829
                    178,                0.39579,                0.36507,                 1.5689,                0.99319,                0.86364,                0.89703,                0.85783,                 0.3502,                0.56298,                 1.3568,              0.0011802,              0.0011802,              0.0011802
                    179,                0.41093,                0.40117,                 1.5856,                0.99053,                0.86364,                 0.9008,                0.85332,                0.34894,                0.52386,                 1.3603,              0.0011774,              0.0011774,              0.0011774
                    180,                0.36476,                0.34675,                 1.5134,                      1,                 0.8985,                0.91314,                0.85914,                0.36641,                0.48902,                 1.3938,              0.0011747,              0.0011747,              0.0011747
                    181,                0.35926,                0.35685,                 1.4647,                0.97344,                0.90909,                0.91346,                0.86336,                  0.345,                0.47978,                 1.4519,              0.0011719,              0.0011719,              0.0011719
                    182,                0.36629,                 0.3718,                  1.523,                0.97679,                0.90909,                0.91364,                0.87043,                0.34235,                 0.4786,                 1.6179,              0.0011692,              0.0011692,              0.0011692
                    183,                0.35572,                0.37203,                 1.5271,                0.96756,                0.90905,                0.91314,                0.87092,                0.33128,                0.48013,                 1.6816,              0.0011664,              0.0011664,              0.0011664
                    184,                0.36868,                0.36585,                   1.51,                0.97109,                0.90053,                0.91256,                0.86319,                0.35365,                0.49142,                 1.4983,              0.0011636,              0.0011636,              0.0011636
                    185,                0.35972,                0.35155,                 1.3931,                0.98003,                0.90803,                0.91151,                0.85729,                0.36395,                0.45131,                 1.3722,              0.0011609,              0.0011609,              0.0011609
                    186,                0.34436,                0.34846,                 1.5445,                 0.9906,                0.90909,                0.91096,                 0.8675,                0.34922,                0.41598,                 1.3281,              0.0011581,              0.0011581,              0.0011581
                    187,                0.33599,                0.37921,                 1.5043,                0.99176,                0.90647,                0.91194,                0.85915,                0.36643,                0.44457,                 1.3023,              0.0011554,              0.0011554,              0.0011554
                    188,                0.35989,                0.37531,                 1.4952,                0.99299,                0.86364,                0.87358,                0.81679,                0.37558,                0.58821,                 1.3119,              0.0011526,              0.0011526,              0.0011526
                    189,                 0.3562,                0.35906,                 1.5745,                0.98626,                0.86364,                 0.8684,                0.82139,                 0.3733,                0.68664,                 1.3271,              0.0011499,              0.0011499,              0.0011499
                    190,                0.34419,                0.36187,                 1.5293,                 0.9763,                0.86364,                 0.8688,                0.82988,                0.38855,                0.72039,                 1.3621,              0.0011471,              0.0011471,              0.0011471
                    191,                0.39661,                0.40983,                  1.593,                0.98072,                0.86364,                0.86924,                 0.8399,                0.40731,                0.73571,                 1.4143,              0.0011444,              0.0011444,              0.0011444
                    192,                 0.3925,                0.37535,                 1.4634,                0.99024,                0.86364,                 0.8688,                0.81698,                0.46922,                0.70537,                 1.4723,              0.0011416,              0.0011416,              0.0011416
                    193,                0.33921,                0.34906,                 1.4344,                 0.9932,                0.86364,                0.86853,                0.81877,                0.46329,                0.73319,                 1.4963,              0.0011389,              0.0011389,              0.0011389
                    194,                0.36792,                0.38929,                 1.5449,                 0.9926,                0.86364,                0.86894,                0.82275,                0.41752,                0.68763,                 1.5048,              0.0011361,              0.0011361,              0.0011361
                    195,                0.35468,                0.36135,                 1.5361,                0.93948,                0.86364,                 0.8958,                0.85196,                0.37826,                0.55353,                 1.5191,              0.0011334,              0.0011334,              0.0011334
                    196,                0.36139,                0.37723,                 1.4563,                0.94527,                0.90909,                 0.8763,                0.84244,                0.36089,                0.56996,                 1.5503,              0.0011306,              0.0011306,              0.0011306
                    197,                0.32613,                0.34883,                 1.4571,                 0.9442,                0.90909,                 0.8713,                0.84235,                0.34201,                0.54895,                 1.5371,              0.0011279,              0.0011279,              0.0011279
                    198,                0.35719,                0.38183,                 1.5241,                0.94365,                0.90909,                0.87108,                0.82528,                0.33375,                0.51007,                 1.5075,              0.0011251,              0.0011251,              0.0011251
                    199,                 0.3551,                0.37092,                 1.4756,                 0.9438,                0.90909,                0.87167,                0.82776,                0.33981,                0.51435,                 1.5479,              0.0011224,              0.0011224,              0.0011224
                    200,                0.33986,                0.34757,                 1.5351,                0.94614,                0.90909,                0.87932,                0.82641,                0.35383,                0.52231,                 1.4067,              0.0011196,              0.0011196,              0.0011196
                    201,                0.33475,                0.34518,                 1.4276,                0.94456,                0.90909,                0.88223,                0.82681,                0.36305,                0.50948,                 1.2956,              0.0011169,              0.0011169,              0.0011169
                    202,                0.36403,                 0.3671,                 1.4958,                0.94279,                0.90909,                0.90013,                0.86115,                0.33519,                0.51165,                 1.2681,              0.0011141,              0.0011141,              0.0011141
                    203,                0.39047,                0.38954,                 1.5895,                0.93997,                0.90909,                0.91688,                0.86856,                0.35756,                0.53746,                 1.3015,              0.0011114,              0.0011114,              0.0011114
                    204,                0.35712,                0.38281,                 1.4691,                 0.9392,                0.86364,                0.89715,                0.85775,                0.35816,                0.62637,                 1.4074,              0.0011086,              0.0011086,              0.0011086
                    205,                0.36109,                0.36072,                 1.5141,                  0.929,                0.86046,                0.89233,                0.84952,                0.35621,                0.65681,                 1.4198,              0.0011059,              0.0011059,              0.0011059
                    206,                0.37246,                0.35174,                 1.4481,                0.89279,                0.86364,                0.88631,                0.84641,                0.35799,                0.66859,                 1.3677,              0.0011031,              0.0011031,              0.0011031
                    207,                0.35841,                 0.3532,                 1.5242,                0.89544,                0.86364,                0.88515,                0.84655,                0.35398,                 0.6904,                 1.3824,              0.0011004,              0.0011004,              0.0011004
                    208,                0.34044,                0.33607,                 1.4524,                0.89592,                0.90605,                0.89306,                0.85008,                0.33791,                0.62832,                  1.464,              0.0010976,              0.0010976,              0.0010976
                    209,                0.35843,                0.36961,                 1.4864,                0.90309,                0.90909,                0.86306,                0.82434,                0.32965,                0.59955,                 1.4662,              0.0010949,              0.0010949,              0.0010949
                    210,                0.37917,                0.35552,                 1.5359,                0.90078,                0.90909,                0.86217,                0.82315,                0.34414,                0.62492,                  1.479,              0.0010921,              0.0010921,              0.0010921
                    211,                0.34085,                0.37144,                 1.4348,                0.89886,                0.90909,                0.87495,                0.82568,                0.35294,                0.63482,                  1.434,              0.0010894,              0.0010894,              0.0010894
                    212,                0.39754,                0.38284,                 1.6364,                0.98678,                0.86364,                0.90239,                0.86713,                0.36043,                0.56321,                 1.3727,              0.0010866,              0.0010866,              0.0010866
                    213,                0.36912,                0.36286,                 1.4441,                0.99228,                0.86364,                0.90528,                0.84851,                0.36046,                0.52943,                 1.2972,              0.0010839,              0.0010839,              0.0010839
                    214,                0.34647,                 0.3512,                 1.4685,                0.94351,                0.90634,                0.91108,                0.84944,                0.36183,                0.48958,                 1.2803,              0.0010811,              0.0010811,              0.0010811
                    215,                0.32951,                 0.3334,                 1.3786,                0.90455,                 0.9038,                0.91226,                0.86601,                0.36322,                0.56748,                 1.2973,              0.0010784,              0.0010784,              0.0010784
                    216,                0.33909,                0.35508,                 1.4358,                0.87039,                0.90909,                0.91058,                0.86227,                0.37123,                 0.5499,                 1.2788,              0.0010756,              0.0010756,              0.0010756
                    217,                0.33508,                0.36293,                 1.4914,                 0.8708,                0.90909,                 0.9088,                 0.8601,                0.38716,                0.54237,                 1.2669,              0.0010729,              0.0010729,              0.0010729
                    218,                0.38419,                 0.3676,                 1.5086,                0.86871,                0.90909,                0.89144,                0.84657,                0.39068,                0.61454,                  1.264,              0.0010701,              0.0010701,              0.0010701
                    219,                0.36788,                0.37078,                 1.5151,                0.86808,                0.90909,                0.87546,                0.82825,                0.38403,                0.64705,                 1.2955,              0.0010674,              0.0010674,              0.0010674
                    220,                0.32733,                0.33707,                 1.4586,                0.89066,                0.86364,                0.87286,                0.83214,                0.36569,                0.64915,                 1.3653,              0.0010646,              0.0010646,              0.0010646
                    221,                0.35269,                0.38442,                 1.5514,                0.93898,                0.86364,                0.88025,                0.84451,                0.35425,                0.61099,                 1.4628,              0.0010619,              0.0010619,              0.0010619
                    222,                0.37047,                0.36043,                 1.5093,                0.93886,                0.86364,                0.88691,                0.85451,                0.36247,                0.64426,                 1.5645,              0.0010591,              0.0010591,              0.0010591
                    223,                0.35314,                0.39723,                 1.5271,                0.95724,                0.86364,                0.89775,                0.85595,                0.36333,                 0.6243,                 1.6793,              0.0010564,              0.0010564,              0.0010564
                    224,                0.35411,                0.36239,                  1.501,                0.94383,                0.90635,                0.91164,                0.87383,                0.34017,                0.52888,                 1.5627,              0.0010536,              0.0010536,              0.0010536
                    225,                0.32576,                0.33344,                 1.5538,                0.94234,                0.90909,                0.91678,                0.87975,                0.33966,                0.52641,                 1.4846,              0.0010509,              0.0010509,              0.0010509
                    226,                0.36081,                0.37419,                 1.4717,                  0.943,                0.90909,                0.92128,                0.88305,                0.34584,                0.48865,                 1.3138,              0.0010481,              0.0010481,              0.0010481
                    227,                0.31579,                0.35727,                 1.4338,                0.94152,                0.90909,                 0.9202,                0.87813,                 0.3463,                0.48421,                  1.261,              0.0010454,              0.0010454,              0.0010454
                    228,                0.32805,                0.35513,                 1.4439,                 0.9403,                0.90909,                0.93162,                 0.8923,                 0.3508,                0.46837,                 1.2507,              0.0010426,              0.0010426,              0.0010426
                    229,                0.31169,                 0.3478,                 1.4161,                0.94237,                0.90909,                0.92927,                0.88929,                0.34239,                0.47344,                 1.2439,              0.0010399,              0.0010399,              0.0010399
                    230,                0.37287,                 0.3893,                 1.5288,                0.98062,                0.90909,                0.92854,                0.89129,                0.34615,                0.44308,                 1.2529,              0.0010371,              0.0010371,              0.0010371
                    231,                0.32499,                0.34909,                 1.4202,                0.93774,                0.90909,                0.91562,                0.86274,                0.35901,                 0.4141,                 1.2301,              0.0010344,              0.0010344,              0.0010344
                    232,                0.34829,                0.34755,                 1.4916,                0.92021,                0.90909,                0.91813,                0.87235,                0.34832,                0.45276,                  1.212,              0.0010316,              0.0010316,              0.0010316
                    233,                0.34737,                0.36798,                  1.568,                0.96581,                0.90909,                0.91911,                0.87616,                0.35423,                 0.4544,                 1.2023,              0.0010289,              0.0010289,              0.0010289
                    234,                 0.3585,                0.36302,                 1.5013,                0.96591,                0.90909,                0.91382,                0.86594,                0.37572,                0.44411,                 1.2069,              0.0010261,              0.0010261,              0.0010261
                    235,                0.37324,                0.36725,                 1.4528,                0.97813,                0.90909,                0.91205,                0.87228,                 0.3641,                0.43239,                 1.2077,              0.0010234,              0.0010234,              0.0010234
                    236,                0.32251,                0.36014,                 1.4741,                0.97592,                0.90909,                0.91057,                0.87099,                0.33815,                0.40883,                 1.2117,              0.0010206,              0.0010206,              0.0010206
                    237,                0.33745,                0.32721,                 1.4227,                0.97915,                0.90909,                0.90919,                0.86709,                  0.344,                0.40995,                 1.2164,              0.0010179,              0.0010179,              0.0010179
                    238,                0.37356,                0.37837,                 1.4967,                0.96772,                0.90909,                0.90847,                0.86854,                0.33784,                0.42512,                 1.2179,              0.0010151,              0.0010151,              0.0010151
                    239,                0.35918,                0.35183,                 1.5171,                0.94265,                0.90909,                0.89898,                 0.8601,                0.35199,                0.43762,                 1.2253,              0.0010124,              0.0010124,              0.0010124
                    240,                 0.3488,                0.36938,                 1.4994,                0.93914,                0.90909,                0.89476,                0.85413,                0.36272,                0.44757,                 1.2793,              0.0010096,              0.0010096,              0.0010096
                    241,                0.33967,                0.34967,                 1.5032,                0.93949,                0.90909,                0.90457,                0.86971,                0.35545,                0.46683,                 1.3764,              0.0010069,              0.0010069,              0.0010069
                    242,                0.32407,                0.34552,                 1.4207,                 0.9402,                0.90909,                0.90515,                0.86531,                0.36377,                0.47937,                 1.4118,              0.0010041,              0.0010041,              0.0010041
                    243,                0.34472,                0.36029,                 1.5724,                0.90534,                0.90909,                0.90663,                0.85261,                0.37396,                0.46773,                 1.3867,              0.0010014,              0.0010014,              0.0010014
                    244,                0.34813,                0.33756,                 1.4593,                0.93008,                0.90697,                0.91243,                 0.8617,                0.37378,                0.44713,                  1.303,             0.00099862,             0.00099862,             0.00099862
                    245,                0.35396,                0.34874,                 1.4829,                0.94244,                0.90836,                 0.9236,                0.88014,                0.37686,                0.45391,                 1.2676,             0.00099587,             0.00099587,             0.00099587
                    246,                0.33838,                0.35739,                 1.4963,                0.91559,                0.94809,                0.93489,                0.89533,                0.37768,                0.38915,                 1.2583,             0.00099312,             0.00099312,             0.00099312
                    247,                0.36558,                0.37946,                 1.4777,                0.94463,                0.90909,                0.93385,                0.89781,                0.36571,                 0.3852,                 1.2514,             0.00099036,             0.00099036,             0.00099036
                    248,                0.36684,                0.36134,                 1.4883,                0.90564,                0.90909,                0.93917,                0.89565,                0.33403,                0.39439,                 1.2345,             0.00098761,             0.00098761,             0.00098761
                    249,                0.36587,                0.35043,                 1.4701,                0.93857,                0.90909,                0.93483,                0.89128,                 0.3323,                0.43476,                  1.217,             0.00098486,             0.00098486,             0.00098486
                    250,                 0.3494,                0.36686,                 1.3797,                0.94436,                0.90909,                0.91846,                0.87272,                0.32759,                0.46299,                 1.2552,             0.00098211,             0.00098211,             0.00098211
                    251,                0.40863,                0.38347,                 1.5412,                0.94476,                0.90909,                0.90356,                0.85718,                 0.3203,                0.48817,                 1.4019,             0.00097936,             0.00097936,             0.00097936
                    252,                0.36401,                0.36522,                 1.5328,                0.94341,                0.90909,                0.89636,                0.85209,                0.32486,                0.47144,                 1.4441,             0.00097661,             0.00097661,             0.00097661
                    253,                0.34087,                0.33813,                 1.4173,                0.94138,                0.90909,                0.88171,                0.83834,                0.32213,                0.47624,                 1.3851,             0.00097386,             0.00097386,             0.00097386
                    254,                0.34937,                  0.357,                 1.5339,                0.93915,                0.90909,                0.87697,                0.83299,                0.31297,                0.50628,                 1.3122,             0.00097111,             0.00097111,             0.00097111
                    255,                0.36161,                0.36541,                  1.477,                0.94607,                0.89298,                0.88196,                0.83191,                0.30985,                0.51999,                 1.3089,             0.00096836,             0.00096836,             0.00096836
                    256,                0.31954,                0.32614,                  1.434,                0.90146,                0.90352,                0.87089,                0.83647,                0.31082,                0.52629,                 1.3119,             0.00096561,             0.00096561,             0.00096561
                    257,                0.33714,                0.34133,                 1.4635,                0.89545,                0.90909,                0.86593,                0.82247,                0.32237,                0.52741,                 1.3062,             0.00096286,             0.00096286,             0.00096286
                    258,                0.33485,                0.34607,                  1.477,                0.89844,                0.90909,                0.86601,                0.82017,                0.33974,                0.56892,                 1.3702,             0.00096011,             0.00096011,             0.00096011
                    259,                0.34006,                0.34512,                 1.5131,                 0.9341,                0.86364,                0.86278,                0.82376,                0.32382,                0.58785,                 1.4359,             0.00095736,             0.00095736,             0.00095736
                    260,                0.33726,                0.33164,                 1.4651,                0.89937,                0.89969,                0.86652,                0.82864,                0.32628,                0.57723,                 1.3047,             0.00095461,             0.00095461,             0.00095461
                    261,                0.33366,                0.35472,                 1.4204,                0.89905,                0.90909,                0.87204,                0.83332,                0.32676,                0.58754,                 1.2267,             0.00095186,             0.00095186,             0.00095186
                    262,                0.34075,                0.36349,                 1.5434,                0.90058,                0.90909,                0.88496,                0.83767,                 0.3459,                0.58014,                 1.2078,             0.00094911,             0.00094911,             0.00094911
                    263,                0.35599,                0.35143,                 1.4947,                0.90285,                0.90146,                0.89714,                 0.8441,                0.37165,                0.59781,                 1.2133,             0.00094636,             0.00094636,             0.00094636
                    264,                 0.3695,                0.33829,                 1.4587,                0.83338,                 0.9071,                 0.8831,                0.83503,                0.40957,                 0.6248,                 1.2121,             0.00094361,             0.00094361,             0.00094361
                    265,                0.39173,                0.36521,                  1.484,                0.83095,                0.90575,                0.87719,                 0.8302,                0.40538,                0.63081,                 1.2152,             0.00094085,             0.00094085,             0.00094085
                    266,                0.36687,                0.34096,                 1.5399,                0.82938,                0.90579,                0.87301,                0.82316,                0.38993,                0.64382,                 1.2144,              0.0009381,              0.0009381,              0.0009381
                    267,                0.33603,                0.33104,                 1.5166,                0.82967,                0.86364,                 0.8544,                0.80838,                0.36696,                0.66889,                 1.2313,             0.00093535,             0.00093535,             0.00093535
                    268,                0.36465,                0.33784,                 1.5205,                0.83264,                0.85438,                0.87069,                0.82586,                0.34689,                0.69341,                 1.2565,              0.0009326,              0.0009326,              0.0009326
                    269,                0.35998,                0.36529,                 1.4426,                0.86041,                0.85422,                  0.875,                0.83188,                0.35813,                0.73016,                  1.262,             0.00092985,             0.00092985,             0.00092985
                    270,                0.32241,                0.32759,                 1.4643,                0.90508,                0.85482,                0.87134,                0.83603,                0.36743,                0.75019,                 1.2636,              0.0009271,              0.0009271,              0.0009271
                    271,                0.30539,                0.30763,                 1.3834,                0.92603,                 0.8609,                 0.8626,                0.81489,                0.37302,                0.78821,                 1.2581,             0.00092435,             0.00092435,             0.00092435
                    272,                0.34969,                0.35358,                 1.4666,                0.93828,                0.86364,                 0.8698,                0.82481,                 0.3777,                0.83137,                 1.2362,              0.0009216,              0.0009216,              0.0009216
                    273,                0.34637,                 0.3394,                 1.4645,                0.93323,                0.86364,                 0.8854,                0.83944,                0.38662,                 0.8093,                 1.2291,             0.00091885,             0.00091885,             0.00091885
                    274,                 0.3187,                0.34544,                 1.4079,                0.89779,                0.86364,                 0.9012,                0.86151,                  0.384,                0.77042,                 1.2237,              0.0009161,              0.0009161,              0.0009161
                    275,                0.34668,                0.33863,                 1.4761,                0.89313,                0.86364,                0.90453,                0.86612,                0.36881,                0.77676,                 1.2276,             0.00091335,             0.00091335,             0.00091335
